VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2024-01-28 17:53:16,2024-01-28 18:19:58.186264,1,3.75,158,43,1,19.32,4.44,0.0,1.0,24.76
2,2024-01-03 13:37:12,2024-01-03 13:51:02.440878,4,3.25,114,161,2,16.79,0.0,0.0,1.0,17.79
2,2024-01-14 16:37:52,2024-01-14 16:43:20.358867,1,0.8,138,48,2,6.37,0.0,0.0,1.0,7.37
2,2024-01-21 10:06:01,2024-01-21 10:15:32.652744,1,0.9,48,162,1,8.2,1.91,0.0,1.0,11.11
2,2024-01-14 16:44:06,2024-01-14 17:08:59.856776,2,3.96,186,48,2,17.84,0.0,0.0,1.0,18.84
1,2024-01-18 08:18:18,2024-01-18 08:39:25.558069,1,1.97,186,113,1,14.14,3.44,0.0,1.0,18.57
1,2024-01-21 06:16:21,2024-01-21 06:21:40.214847,1,1.77,13,161,1,7.92,0.93,0.0,1.0,9.85
2,2024-01-30 20:53:42,2024-01-30 20:58:11.234485,4,1.14,158,260,1,5.25,0.43,0.0,1.0,6.69
2,2024-01-05 04:35:06,2024-01-05 04:46:23.463144,2,2.77,107,13,1,11.75,1.09,0.0,1.0,13.84
1,2024-01-11 12:46:18,2024-01-11 12:54:49.889200,2,2.72,132,170,2,9.8,0.0,0.0,1.0,10.8
1,2024-01-14 13:35:42,2024-01-14 13:45:39.386366,3,1.74,142,140,1,10.45,2.26,0.0,1.0,13.71
2,2024-01-22 14:24:49,2024-01-22 14:36:31.199123,4,2.37,33,138,1,12.3,2.93,0.0,1.0,16.23
1,2024-01-16 22:08:50,2024-01-16 22:20:25.056102,3,3.45,48,79,2,14.31,0.0,0.0,1.0,15.31
1,2024-01-01 12:33:48,2024-01-01 12:41:16.405616,1,0.72,113,4,1,5.53,0.57,0.0,1.0,7.09
2,2024-01-15 17:56:46,2024-01-15 18:19:47.785406,1,3.04,142,237,1,16.86,1.93,0.0,1.0,19.8
2,2024-01-25 14:24:29,2024-01-25 14:36:51.703896,5,3.01,260,230,1,14.27,2.94,0.0,1.0,18.21
1,2024-01-27 17:49:19,2024-01-27 18:02:05.329503,6,2.6,138,41,1,11.52,2.86,5.52,1.0,20.89
1,2024-01-08 22:27:04,2024-01-08 22:49:22.411937,5,6.25,125,161,1,20.95,3.11,2.12,1.0,27.17
2,2024-01-21 21:59:08,2024-01-21 22:05:59.209814,6,1.69,255,107,1,9.34,1.28,0.0,1.0,11.62
2,2024-01-30 21:48:22,2024-01-30 22:04:40.539197,2,3.78,186,41,1,12.4,0.29,0.0,1.0,13.69
2,2024-01-05 19:32:25,2024-01-05 20:10:18.744862,6,5.13,48,138,1,26.61,5.6,0.0,1.0,33.22
2,2024-01-01 17:22:25,2024-01-01 17:51:48.730955,3,4.91,50,4,1,21.98,4.22,0.0,1.0,27.2
2,2024-01-11 16:51:08,2024-01-11 17:20:42.354033,1,5.0,186,138,1,20.21,1.57,0.0,1.0,22.78
1,2024-01-02 16:20:39,2024-01-02 16:34:55.469270,1,1.59,138,43,1,10.75,0.84,0.0,1.0,12.59
2,2024-01-12 09:31:19,2024-01-12 09:48:42.200427,2,2.82,4,113,1,15.99,2.49,0.0,1.0,19.49
1,2024-01-29 19:51:53,2024-01-29 20:21:10.120825,6,3.9,138,125,1,18.57,0.73,0.0,1.0,20.3
1,2024-01-13 17:21:56,2024-01-13 17:39:47.295670,1,1.83,255,24,1,13.6,3.29,0.0,1.0,17.89
2,2024-01-30 17:51:04,2024-01-30 18:11:15.501449,3,3.13,230,170,1,14.81,2.84,0.0,1.0,18.65
1,2024-01-17 17:11:07,2024-01-17 17:23:58.262190,5,1.71,161,142,1,8.77,0.52,5.04,1.0,15.34
2,2024-01-05 18:59:34,2024-01-05 19:08:39.412193,2,1.44,50,186,2,6.98,0.0,0.0,1.0,7.98
2,2024-01-16 08:04:06,2024-01-16 08:08:00.894098,2,0.5,107,162,1,6.77,1.05,0.0,1.0,8.82
2,2024-01-01 21:10:23,2024-01-01 21:23:15.547061,2,1.8,260,107,1,9.28,1.93,0.0,1.0,12.21
1,2024-01-12 08:34:23,2024-01-12 08:53:44.132742,1,2.74,186,142,1,14.91,1.23,0.0,1.0,17.14
2,2024-01-30 17:10:09,2024-01-30 17:32:50.245328,4,4.05,90,236,1,19.62,4.4,0.0,1.0,25.02
1,2024-01-19 15:28:29,2024-01-19 15:28:29.000000,5,0.0,230,113,1,18.97,3.86,0.0,1.0,23.83
2,2024-01-17 09:32:55,2024-01-17 09:45:10.318223,2,1.98,41,161,2,11.05,0.0,0.0,1.0,12.05
1,2024-01-25 21:29:03,2024-01-25 21:43:30.213657,3,4.56,113,161,1,16.9,4.89,0.0,1.0,22.79
1,2024-01-21 12:45:52,2024-01-21 13:13:03.842004,6,7.29,79,90,1,27.09,5.38,0.0,1.0,33.47
2,2024-01-09 19:29:24,2024-01-09 19:47:31.229372,1,2.25,158,161,1,13.17,1.56,10.89,1.0,26.62
1,2024-01-20 13:04:29,2024-01-20 13:12:25.219509,2,2.61,230,79,1,10.95,3.27,0.0,1.0,15.22
1,2024-01-16 21:41:28,2024-01-16 21:53:59.233075,1,2.21,140,48,2,12.41,0.0,0.0,1.0,13.41
1,2024-01-04 04:06:20,2024-01-04 04:15:27.349384,5,3.29,132,237,1,11.92,2.8,0.0,1.0,15.72
1,2024-01-29 21:58:03,2024-01-29 22:15:36.089529,1,3.11,114,114,1,16.26,2.86,0.0,1.0,20.11
1,2024-01-12 21:42:05,2024-01-12 21:56:20.807257,1,3.73,50,237,2,11.99,0.0,0.0,1.0,12.99
2,2024-01-12 20:17:16,2024-01-12 20:27:08.998500,6,1.1,24,170,1,8.6,1.26,0.0,1.0,10.86
1,2024-01-05 16:44:28,2024-01-05 17:12:14.492683,4,3.88,114,24,1,18.0,4.25,0.0,1.0,23.26
1,2024-01-18 23:39:33,2024-01-18 23:52:27.442396,2,2.59,114,161,1,11.46,2.67,0.0,1.0,15.13
2,2024-01-24 11:11:21,2024-01-24 11:28:39.444751,1,4.48,79,61,1,18.77,0.56,0.0,1.0,20.32
2,2024-01-31 17:44:20,2024-01-31 17:57:10.564973,4,1.86,50,33,1,11.4,2.31,0.0,1.0,14.71
1,2024-01-08 16:39:44,2024-01-08 17:06:17.934992,1,4.04,230,237,2,14.19,0.0,11.89,1.0,27.08
2,2024-01-10 08:03:32,2024-01-10 08:10:31.485398,5,1.85,48,186,1,12.24,2.12,0.0,1.0,15.36
1,2024-01-24 16:15:32,2024-01-24 16:38:30.809795,1,3.26,170,142,1,19.39,1.51,6.34,1.0,28.24
1,2024-01-14 12:48:35,2024-01-14 12:54:56.570330,5,1.69,230,138,1,7.7,0.88,0.0,1.0,9.58
2,2024-01-21 08:26:22,2024-01-21 08:41:52.257627,4,2.66,170,163,1,13.87,2.41,0.0,1.0,17.28
1,2024-01-06 11:38:50,2024-01-06 11:48:26.020399,4,1.58,132,140,1,8.48,1.52,0.0,1.0,11.0
2,2024-01-08 00:05:21,2024-01-08 00:18:10.048216,3,4.15,162,132,1,13.75,1.29,0.0,1.0,16.04
1,2024-01-18 23:16:47,2024-01-18 23:23:44.484526,2,2.37,255,163,1,10.82,2.05,0.0,1.0,13.88
2,2024-01-29 03:32:56,2024-01-29 03:40:26.518071,2,1.22,230,256,2,9.21,0.0,0.0,1.0,10.21
2,2024-01-11 14:13:43,2024-01-11 14:33:57.924018,2,7.08,132,68,2,21.8,0.0,0.0,1.0,22.8
2,2024-01-08 04:22:34,2024-01-08 04:38:49.670264,6,6.65,260,43,2,17.93,0.0,3.39,1.0,22.32
1,2024-01-19 13:22:13,2024-01-19 13:31:39.801594,6,1.66,138,48,1,8.41,0.58,0.0,1.0,9.99
1,2024-01-17 17:14:24,2024-01-17 18:01:21.271207,4,6.75,43,186,1,30.67,2.8,0.0,1.0,34.47
2,2024-01-26 16:25:02,2024-01-26 17:01:05.100261,2,5.66,50,114,2,24.26,0.0,0.0,1.0,25.26
1,2024-01-10 15:36:52,2024-01-10 15:49:31.371058,5,2.87,113,236,1,13.74,0.73,0.0,1.0,15.47
1,2024-01-23 08:36:50,2024-01-23 08:56:22.923817,6,2.37,48,132,1,14.83,3.18,0.0,1.0,19.01
1,2024-01-28 14:42:59,2024-01-28 14:53:46.816939,3,2.89,236,161,1,12.27,3.35,10.44,1.0,27.06
1,2024-01-26 08:49:34,2024-01-26 08:55:23.721889,1,0.61,4,13,2,7.32,0.0,0.0,1.0,8.32
2,2024-01-04 15:35:27,2024-01-04 16:02:22.005047,6,7.06,132,138,1,25.56,1.31,0.0,1.0,27.88
2,2024-01-28 11:15:45,2024-01-28 11:26:19.415993,4,1.44,158,230,1,7.35,1.75,0.0,1.0,10.09
2,2024-01-06 14:17:42,2024-01-06 14:25:25.991310,1,2.12,43,237,1,8.84,1.26,0.0,1.0,11.1
2,2024-01-14 08:18:13,2024-01-14 08:42:49.031501,5,3.7,161,163,1,17.35,0.99,0.0,1.0,19.34
2,2024-01-28 10:30:55,2024-01-28 10:56:45.958081,2,4.36,255,162,1,19.61,4.67,0.0,1.0,25.27
1,2024-01-17 16:56:17,2024-01-17 17:09:02.811863,4,1.42,24,113,2,9.17,0.0,0.0,1.0,10.17
1,2024-01-27 09:04:13,2024-01-27 09:44:48.490036,1,7.34,113,41,2,31.05,0.0,0.0,1.0,32.05
1,2024-01-22 15:01:48,2024-01-22 15:09:53.881558,3,1.88,13,142,1,8.34,0.7,0.0,1.0,10.04
2,2024-01-24 21:38:44,2024-01-24 21:52:51.683773,6,3.27,186,260,1,16.28,0.72,0.0,1.0,18.0
1,2024-01-25 00:49:32,2024-01-25 00:59:45.367197,2,4.03,132,158,1,13.1,1.23,0.0,1.0,15.33
2,2024-01-31 18:02:50,2024-01-31 18:16:50.588208,2,2.57,61,158,1,11.3,0.68,0.0,1.0,12.98
2,2024-01-16 16:57:08,2024-01-16 17:21:17.997024,1,3.57,186,163,1,18.9,3.57,7.78,1.0,31.24
2,2024-01-04 22:24:25,2024-01-04 22:35:21.942043,2,2.56,163,61,1,9.87,2.58,0.0,1.0,13.45
1,2024-01-06 23:44:24,2024-01-06 23:54:38.705194,3,2.35,33,161,2,11.21,0.0,3.13,1.0,15.34
2,2024-01-05 19:23:43,2024-01-05 19:54:52.648991,1,3.74,43,138,1,18.67,2.95,0.0,1.0,22.61
2,2024-01-06 20:52:42,2024-01-06 21:04:41.198789,6,2.44,236,186,1,12.07,3.51,0.0,1.0,16.58
2,2024-01-02 16:27:01,2024-01-02 16:50:56.483438,1,2.47,230,161,1,15.68,1.31,0.0,1.0,17.99
2,2024-01-06 13:47:19,2024-01-06 14:01:56.773620,2,3.13,186,186,1,13.21,2.7,0.0,1.0,16.91
2,2024-01-15 17:55:39,2024-01-15 18:05:14.120327,2,1.1,170,125,2,8.5,0.0,7.87,1.0,17.37
2,2024-01-22 08:56:35,2024-01-22 09:14:54.541276,2,2.62,43,82,1,13.84,3.02,0.0,1.0,17.86
2,2024-01-20 17:05:37,2024-01-20 17:15:15.926400,1,1.03,237,255,1,8.81,1.94,0.0,1.0,11.74
2,2024-01-20 16:19:24,2024-01-20 16:57:57.106494,2,5.68,170,237,1,22.5,0.1,0.0,1.0,23.6
2,2024-01-17 08:09:02,2024-01-17 08:21:05.038214,4,1.61,236,13,1,10.16,1.11,0.0,1.0,12.27
2,2024-01-06 11:05:26,2024-01-06 11:20:04.036070,1,2.44,158,90,2,9.96,0.0,0.0,1.0,10.96
1,2024-01-01 08:44:39,2024-01-01 09:06:55.462272,4,3.38,161,255,1,20.99,2.55,0.0,1.0,24.54
2,2024-01-17 08:43:32,2024-01-17 08:54:26.778031,1,1.13,61,237,1,10.22,0.77,0.0,1.0,11.99
1,2024-01-27 12:33:23,2024-01-27 12:56:31.103332,4,6.91,41,79,1,21.52,6.25,0.0,1.0,28.76
2,2024-01-09 21:06:35,2024-01-09 21:26:43.669040,1,5.11,4,161,2,19.35,0.0,0.0,1.0,20.35
2,2024-01-17 08:56:11,2024-01-17 09:19:08.901529,3,2.93,107,4,1,16.8,1.47,0.0,1.0,19.27
1,2024-01-11 07:49:57,2024-01-11 08:00:56.928907,2,1.36,68,162,2,8.47,0.0,0.0,1.0,9.47
2,2024-01-05 22:36:30,2024-01-05 22:42:07.240901,1,1.31,161,140,1,8.22,0.59,0.0,1.0,9.8
2,2024-01-10 14:44:23,2024-01-10 14:53:08.598108,1,1.6,90,140,1,9.25,1.19,0.0,1.0,11.45
1,2024-01-07 11:58:19,2024-01-07 12:12:28.637568,1,3.47,186,43,2,15.28,0.0,3.84,1.0,20.12
1,2024-01-04 16:45:26,2024-01-04 17:07:30.195689,4,3.04,61,13,1,17.41,1.42,0.0,1.0,19.82
1,2024-01-14 21:28:37,2024-01-14 21:37:31.464193,4,2.25,236,61,1,10.09,2.72,0.0,1.0,13.81
2,2024-01-04 19:26:22,2024-01-04 19:39:35.318303,4,1.68,132,230,1,11.12,2.15,0.0,1.0,14.27
1,2024-01-16 09:13:20,2024-01-16 09:34:18.151653,1,2.6,82,90,1,16.01,0.64,0.0,1.0,17.65
1,2024-01-19 16:27:03,2024-01-19 16:36:17.005267,1,1.64,236,4,1,9.61,1.98,7.2,1.0,19.8
2,2024-01-21 13:44:00,2024-01-21 13:59:08.593651,3,4.0,237,170,2,15.71,0.0,0.0,1.0,16.71
2,2024-01-24 17:36:23,2024-01-24 18:04:16.697164,2,4.1,68,114,1,19.73,3.36,0.0,1.0,24.09
2,2024-01-13 07:14:05,2024-01-13 07:22:07.016720,6,1.25,186,138,1,8.46,0.42,0.0,1.0,9.88
1,2024-01-12 20:17:33,2024-01-12 20:24:25.687170,4,2.06,24,186,2,9.19,0.0,0.0,1.0,10.19
2,2024-01-27 19:30:28,2024-01-27 19:54:26.305774,4,3.3,79,61,2,16.62,0.0,0.0,1.0,17.62
2,2024-01-22 16:41:05,2024-01-22 17:28:52.020990,1,6.53,4,140,1,31.01,4.37,0.0,1.0,36.38
1,2024-01-23 07:51:06,2024-01-23 08:04:29.287448,5,2.41,230,237,1,12.37,2.3,0.0,1.0,15.67
2,2024-01-29 21:14:33,2024-01-29 21:41:36.503575,5,5.84,4,113,2,20.74,0.0,0.0,1.0,21.74
2,2024-01-21 17:53:54,2024-01-21 18:10:53.620535,3,2.16,138,4,1,15.69,3.04,0.0,1.0,19.72
2,2024-01-10 11:21:16,2024-01-10 11:40:23.002123,6,4.75,186,114,1,18.06,4.22,0.0,1.0,23.28
1,2024-01-28 17:40:36,2024-01-28 18:14:02.087337,4,4.76,100,61,1,24.33,2.7,0.0,1.0,28.03
2,2024-01-06 14:01:27,2024-01-06 14:24:12.508385,2,5.63,113,24,1,20.97,6.03,0.0,1.0,28.0
2,2024-01-29 17:59:41,2024-01-29 18:25:31.320480,5,3.84,114,186,1,18.88,4.17,0.0,1.0,24.05
1,2024-01-28 16:57:01,2024-01-28 17:49:20.144333,1,8.15,33,230,2,33.91,0.0,0.0,1.0,34.91
1,2024-01-25 09:35:12,2024-01-25 09:51:11.058408,3,3.33,114,114,2,13.8,0.0,0.0,1.0,14.8
2,2024-01-15 14:56:42,2024-01-15 15:07:21.385429,6,1.22,230,186,1,9.08,0.22,0.0,1.0,10.3
2,2024-01-08 15:48:27,2024-01-08 15:48:27.000000,1,0.0,90,162,1,9.69,2.59,0.0,1.0,13.28
1,2024-01-26 14:56:52,2024-01-26 14:58:47.072305,6,1.11,24,230,2,5.57,0.0,0.0,1.0,6.57
2,2024-01-07 15:54:19,2024-01-07 16:07:20.294049,6,3.35,140,125,1,13.15,1.55,0.0,1.0,15.7
2,2024-01-27 05:07:21,2024-01-27 05:09:51.022322,1,0.68,256,43,2,5.29,0.0,0.0,1.0,6.29
1,2024-01-05 21:09:40,2024-01-05 21:22:59.356915,2,4.13,68,158,2,12.65,0.0,3.68,1.0,17.33
1,2024-01-10 12:07:19,2024-01-10 12:30:24.298234,1,4.76,68,61,1,20.05,5.08,0.0,1.0,26.13
2,2024-01-08 17:02:00,2024-01-08 17:18:25.308370,3,1.38,236,4,1,12.01,3.58,0.0,1.0,16.59
1,2024-01-22 16:04:32,2024-01-22 16:14:04.490985,1,2.07,163,230,1,11.27,0.91,8.01,1.0,21.2
1,2024-01-30 21:44:02,2024-01-30 21:53:02.308994,6,1.08,132,41,1,7.64,1.99,0.0,1.0,10.63
2,2024-01-06 20:23:45,2024-01-06 20:26:58.920660,3,0.53,114,230,1,3.44,0.63,0.0,1.0,5.06
1,2024-01-21 18:55:19,2024-01-21 19:13:27.892176,4,2.83,161,68,1,15.4,1.65,0.0,1.0,18.06
2,2024-01-05 16:06:42,2024-01-05 16:16:56.467241,2,0.91,256,82,1,7.48,1.69,0.0,1.0,10.17
2,2024-01-10 15:13:11,2024-01-10 15:27:56.722117,2,3.34,113,230,1,16.01,3.42,0.0,1.0,20.43
2,2024-01-01 12:50:58,2024-01-01 12:57:00.626875,1,0.79,138,230,1,4.83,0.2,0.0,1.0,6.02
2,2024-01-18 12:01:36,2024-01-18 12:21:46.290045,2,4.93,24,68,2,15.99,0.0,0.0,1.0,16.99
1,2024-01-20 08:47:35,2024-01-20 09:04:16.600189,3,3.34,113,79,1,14.56,1.31,0.0,1.0,16.87
1,2024-01-14 12:15:12,2024-01-14 12:32:30.259567,6,4.79,50,161,2,18.74,0.0,0.0,1.0,19.74
1,2024-01-31 19:34:39,2024-01-31 20:03:30.818813,4,4.22,13,48,2,20.58,0.0,0.0,1.0,21.58
1,2024-01-18 16:33:58,2024-01-18 17:00:08.887524,4,2.92,79,107,1,18.82,5.22,0.0,1.0,25.05
2,2024-01-19 14:39:43,2024-01-19 14:45:44.064148,4,0.67,140,256,2,6.07,0.0,0.0,1.0,7.07
1,2024-01-13 19:27:58,2024-01-13 19:33:37.202879,2,1.28,79,138,1,4.54,0.45,0.0,1.0,5.99
1,2024-01-10 17:04:18,2024-01-10 17:20:31.853574,2,2.19,41,107,1,9.83,1.28,0.0,1.0,12.11
1,2024-01-21 13:16:48,2024-01-21 13:47:58.677740,4,9.07,138,114,1,31.24,7.76,0.0,1.0,40.0
2,2024-01-11 08:08:14,2024-01-11 08:27:34.125480,6,3.07,48,186,1,14.66,2.24,0.0,1.0,17.9
1,2024-01-28 22:38:52,2024-01-28 22:44:43.159208,6,1.61,41,138,1,5.46,1.03,0.0,1.0,7.49
1,2024-01-07 09:50:08,2024-01-07 10:01:41.602417,6,1.51,7,236,1,7.74,1.0,0.0,1.0,9.74
2,2024-01-28 18:20:01,2024-01-28 18:42:40.029509,4,3.27,140,68,1,17.63,3.74,0.0,1.0,22.38
1,2024-01-14 03:27:50,2024-01-14 03:37:28.936218,2,0.85,237,41,1,9.4,0.96,0.0,1.0,11.37
1,2024-01-27 19:59:48,2024-01-27 20:19:08.481216,2,2.93,48,100,1,17.2,1.84,0.0,1.0,20.04
2,2024-01-17 18:10:26,2024-01-17 18:32:20.477134,2,2.67,138,107,1,15.47,2.04,0.0,1.0,18.51
1,2024-01-10 17:17:40,2024-01-10 17:34:16.560691,5,3.2,41,33,1,13.43,3.02,0.0,1.0,17.44
1,2024-01-19 09:52:35,2024-01-19 10:08:41.364496,2,1.6,132,7,2,13.7,0.0,0.0,1.0,14.7
1,2024-01-31 21:37:49,2024-01-31 21:46:02.967547,2,1.6,162,13,1,9.11,2.72,0.0,1.0,12.82
1,2024-01-27 12:02:31,2024-01-27 12:13:43.854151,1,3.95,158,158,1,13.4,3.5,0.0,1.0,17.9
2,2024-01-25 10:00:29,2024-01-25 10:07:15.487207,1,1.29,142,162,1,9.6,0.05,0.0,1.0,10.65
2,2024-01-16 08:49:55,2024-01-16 09:30:58.408325,1,6.09,100,50,1,29.2,3.89,0.0,1.0,34.09
1,2024-01-26 15:59:40,2024-01-26 16:19:53.684470,2,5.26,230,140,2,18.02,0.0,0.0,1.0,19.02
2,2024-01-31 19:26:59,2024-01-31 19:38:41.874147,5,1.91,170,140,1,11.51,0.83,0.0,1.0,13.34
1,2024-01-16 08:46:46,2024-01-16 09:08:47.839524,3,3.89,138,68,1,16.84,0.78,0.0,1.0,18.62
1,2024-01-12 14:48:58,2024-01-12 14:55:15.346673,1,1.38,140,125,1,8.2,1.11,0.0,1.0,10.31
2,2024-01-19 21:56:40,2024-01-19 22:05:10.852555,1,1.67,140,48,1,10.72,0.24,0.0,1.0,11.96
1,2024-01-04 18:52:38,2024-01-04 19:01:38.096458,6,0.75,107,161,2,10.08,0.0,0.0,1.0,11.08
2,2024-01-26 09:25:29,2024-01-26 09:43:23.170592,4,2.33,142,107,2,12.91,0.0,0.0,1.0,13.91
2,2024-01-28 13:24:23,2024-01-28 13:38:54.388446,2,4.32,24,138,1,12.96,2.06,0.0,1.0,16.02
1,2024-01-05 07:26:04,2024-01-05 07:41:10.696492,1,2.25,161,140,1,13.83,3.76,0.0,1.0,18.59
1,2024-01-29 07:51:08,2024-01-29 08:16:21.354874,1,4.61,140,142,2,20.9,0.0,0.0,1.0,21.9
2,2024-01-14 17:01:38,2024-01-14 17:10:04.675142,6,1.11,132,50,1,9.6,2.07,0.0,1.0,12.67
2,2024-01-05 07:27:46,2024-01-05 07:46:33.342703,5,2.4,107,4,2,-5.0,0.0,0.0,1.0,13.61
1,2024-01-22 17:59:00,2024-01-22 18:33:09.620173,3,4.62,170,161,1,23.17,1.44,0.0,1.0,25.61
2,2024-01-28 20:42:07,2024-01-28 20:49:40.792701,1,0.78,140,100,1,6.7,1.04,0.0,1.0,8.74
2,2024-01-13 07:53:05,2024-01-13 08:03:58.140992,5,1.91,41,24,1,11.45,0.24,0.0,1.0,12.69
1,2024-01-29 09:29:01,2024-01-29 09:50:29.436170,2,4.09,125,125,1,15.84,3.96,0.0,1.0,20.8
2,2024-01-27 05:29:26,2024-01-27 05:32:04.133313,2,1.82,24,260,1,5.18,1.11,0.0,1.0,7.28
2,2024-01-19 16:06:20,2024-01-19 16:27:17.122873,1,1.89,125,170,2,12.11,0.0,0.0,1.0,13.11
2,2024-01-21 10:00:37,2024-01-21 10:23:58.147950,1,3.67,161,230,1,19.52,1.77,0.0,1.0,22.29
2,2024-01-31 16:17:45,2024-01-31 16:31:18.325314,5,1.02,125,114,2,8.54,0.0,0.0,1.0,9.54
1,2024-01-26 18:56:46,2024-01-26 19:18:06.290354,3,3.13,107,186,1,16.51,3.11,0.0,1.0,20.61
2,2024-01-07 12:19:57,2024-01-07 12:35:21.256969,2,3.62,90,138,1,12.61,3.21,0.0,1.0,16.82
1,2024-01-26 08:40:06,2024-01-26 09:26:45.542301,1,8.72,125,114,2,35.27,0.0,0.0,1.0,36.27
1,2024-01-22 07:36:41,2024-01-22 08:21:36.672697,5,7.49,24,100,1,31.12,2.1,0.0,1.0,34.23
1,2024-01-19 16:54:19,2024-01-19 17:10:34.717195,5,2.59,260,79,1,15.2,3.94,0.0,1.0,20.14
2,2024-01-25 06:29:23,2024-01-25 06:34:23.334977,1,1.49,161,90,2,8.58,0.0,0.0,1.0,9.58
2,2024-01-25 17:15:20,2024-01-25 17:30:51.898918,5,1.92,170,113,2,11.86,0.0,0.0,1.0,12.86
1,2024-01-11 06:58:10,2024-01-11 07:04:30.382172,3,1.91,50,236,2,8.95,0.0,0.0,1.0,9.95
1,2024-01-28 10:56:43,2024-01-28 11:11:15.546316,5,2.62,256,41,1,10.92,2.0,0.0,1.0,13.91
2,2024-01-24 19:07:57,2024-01-24 19:21:13.333447,5,1.72,161,142,2,10.89,0.0,0.0,1.0,11.89
2,2024-01-31 19:01:28,2024-01-31 19:39:54.267738,4,5.91,132,163,1,28.54,5.52,2.7,1.0,37.77
2,2024-01-04 10:20:36,2024-01-04 10:45:26.421509,6,3.95,230,255,1,17.96,2.61,11.48,1.0,33.05
2,2024-01-24 14:52:37,2024-01-24 14:58:02.447558,4,1.51,100,125,2,9.79,0.0,0.0,1.0,10.79
1,2024-01-17 16:26:22,2024-01-17 16:32:01.967473,2,0.81,255,140,1,7.18,0.78,0.0,1.0,8.96
2,2024-01-18 16:17:44,2024-01-18 16:32:07.302298,1,1.53,48,186,2,11.15,0.0,0.0,1.0,12.15
1,2024-01-01 20:18:16,2024-01-01 20:26:32.628322,2,2.17,162,48,1,11.54,0.81,0.0,1.0,13.36
2,2024-01-22 15:18:14,2024-01-22 15:39:04.266261,1,4.25,7,132,2,18.1,0.0,0.0,1.0,19.1
2,2024-01-26 16:43:08,2024-01-26 17:10:42.037443,1,3.08,140,13,1,18.1,5.21,9.05,1.0,33.35
1,2024-01-18 17:29:53,2024-01-18 17:51:13.413132,1,2.46,158,4,2,17.12,0.0,0.0,1.0,18.12
2,2024-01-14 12:57:19,2024-01-14 13:03:36.593043,4,1.48,24,132,2,8.29,0.0,0.0,1.0,9.29
1,2024-01-07 20:49:32,2024-01-07 20:57:44.494541,1,0.55,170,162,1,5.52,0.36,0.0,1.0,6.88
1,2024-01-12 08:29:10,2024-01-12 08:44:31.423917,6,2.46,113,125,1,12.94,0.77,0.0,1.0,14.7
2,2024-01-03 18:09:36,2024-01-03 18:24:04.487563,2,2.24,113,161,1,11.69,2.9,0.0,1.0,15.59
1,2024-01-16 08:42:17,2024-01-16 08:57:27.244961,5,2.87,138,138,2,12.66,0.0,0.0,1.0,13.66
2,2024-01-31 09:10:21,2024-01-31 09:25:29.069654,4,2.92,163,132,2,13.31,0.0,0.0,1.0,14.31
1,2024-01-01 19:36:31,2024-01-01 19:51:55.934628,3,1.85,170,163,1,10.13,0.88,0.0,1.0,12.01
2,2024-01-31 17:33:40,2024-01-31 17:50:21.375756,1,2.17,90,61,1,11.09,3.14,0.0,1.0,15.23
2,2024-01-10 16:48:59,2024-01-10 17:14:37.345412,1,3.7,125,161,1,17.48,0.07,9.11,1.0,27.66
2,2024-01-10 12:25:25,2024-01-10 12:37:03.138562,5,2.0,79,114,1,8.67,0.13,0.0,1.0,9.8
2,2024-01-13 22:35:30,2024-01-13 22:41:41.658144,2,1.53,170,107,1,10.8,0.05,0.0,1.0,11.85
1,2024-01-22 11:24:25,2024-01-22 11:32:41.753158,1,1.5,41,90,1,6.44,0.17,0.0,1.0,7.61
1,2024-01-26 08:35:46,2024-01-26 08:45:57.827740,3,1.46,132,24,2,9.25,0.0,0.0,1.0,10.25
1,2024-01-14 11:06:49,2024-01-14 11:16:53.893115,1,1.94,82,161,1,10.11,0.87,0.0,1.0,11.97
1,2024-01-16 08:31:25,2024-01-16 08:48:04.302113,6,2.14,260,230,1,12.08,0.91,0.0,1.0,13.98
2,2024-01-04 23:16:38,2024-01-04 23:33:28.872603,1,5.16,142,170,1,20.32,3.72,0.0,1.0,25.04
2,2024-01-10 21:21:51,2024-01-10 21:28:09.345680,1,1.02,79,114,1,5.59,1.17,0.0,1.0,7.76
2,2024-01-28 18:21:58,2024-01-28 18:32:05.670139,1,1.03,161,68,1,8.17,1.86,0.0,1.0,11.02
1,2024-01-27 18:58:56,2024-01-27 19:29:13.308668,6,4.34,140,186,1,20.11,3.85,0.0,1.0,24.96
2,2024-01-11 07:25:27,2024-01-11 07:51:41.310823,3,4.03,13,140,1,20.77,0.73,0.0,1.0,22.5
1,2024-01-20 12:02:23,2024-01-20 12:42:48.156087,2,10.08,260,107,1,36.29,5.12,0.0,1.0,42.41
1,2024-01-25 10:35:23,2024-01-25 10:46:55.985279,2,1.68,107,140,1,10.6,2.01,0.0,1.0,13.61
1,2024-01-16 07:56:30,2024-01-16 08:03:54.731665,2,1.6,125,230,1,7.52,0.02,0.0,1.0,8.54
2,2024-01-30 20:10:51,2024-01-30 20:23:27.691428,4,3.23,142,158,1,11.77,0.63,0.0,1.0,13.4
